paper,target,model,fp kernel,count kernel,mixing method,lengthscale_kendalls_w,feature_importance_MDI_kendalls_w,feature_importance_SHAP_kendalls_w,rmse_avg,rmse_stdev,rmse_seed_fold_scores,r2_avg,r2_stdev,r2_seed_fold_scores,mae_avg,mae_stdev,mae_seed_fold_scores,cvpp_ama_avg,cvpp_ama_stdev,cvpp_ama_seed_fold_scores,nll_avg,nll_stdev,nll_seed_fold_scores,ece_avg,ece_stdev,ece_seed_fold_scores,Cv_avg,Cv_stdev,Cv_seed_fold_scores,RUSC_avg,RUSC_stdev,RUSC_seed_fold_scores,OOF_R2,OOF_ece,OOF_cvpp_ama,OOF_cdf_ama,OOF_RUSC,OOF_nll,OOF_Cv,OOF_sharpness,Running time (GPU),Running time (CPU)
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Separation factor),GPytorchMAP,,RBF,sum,0.7094141414141414,,,0.667697933342014,0.033123566891904634,"[0.6781784610373113, 0.672922618792521, 0.6808044008135157, 0.6128121270392615, 0.6874511353339768, 0.638287548177425, 0.6977214801573351, 0.687402320438028, 0.6666027603811147, 0.6870210853170808, 0.5878515446318545, 0.6624826346611316, 0.6544365958670293, 0.6737864146158996, 0.7277078728667233]",0.4715084477720018,0.05567812906199208,"[0.45828766708383395, 0.4643084096779442, 0.4537405398082073, 0.5610218680320385, 0.4371702226095381, 0.491207594427888, 0.3671813132055298, 0.4796642229956103, 0.5020653540559782, 0.4559342196014122, 0.6016820423920193, 0.4542361134126014, 0.49932290613053276, 0.45174053909023315, 0.39506370405665947]",0.5167272376701931,0.027366266027890936,"[0.5320139397666633, 0.5209306477019724, 0.530226881693372, 0.46490032335578346, 0.5270848314028144, 0.5078376393717045, 0.5420280018005911, 0.522533807059311, 0.5226506696197583, 0.5307446042399516, 0.4462361218163867, 0.5041780953537791, 0.5112408211052727, 0.5307043693804079, 0.5575978113851296]",0.02735284553859067,0.02103992130580596,"[0.012059035277177811, 0.02359307359307358, 0.012828282828282838, 0.06129870129870129, 0.01971139971139969, 0.023362131029517622, 0.013015873015873035, 0.024112554112554096, 0.014632034632034637, 0.020577200577200583, 0.09269258459323253, 0.03340548340548339, 0.019408369408369375, 0.014920634920634916, 0.02467532467532469]",1.033314091895965,0.03647776159930336,"[1.0467378451070384, 1.0384417889313247, 1.033425985923422, 0.9883192308837544, 1.0491019054368014, 0.9823600159415342, 1.07153790049527, 1.0618487868888669, 1.024105863386712, 1.055674618394948, 0.9706249658592655, 1.0232930864459464, 0.9988979571749617, 1.0397702995484874, 1.1155711280211407]",0.023714061316653115,0.00964452501331739,"[0.013455723542116622, 0.03536796536796536, 0.019480519480519497, 0.03541125541125542, 0.01852813852813854, 0.03004319654427647, 0.018181818181818177, 0.01935064935064936, 0.015411255411255426, 0.01311688311688312, 0.048056155507559414, 0.02329004329004329, 0.023679653679653682, 0.02809523809523809, 0.014242424242424256]",0.13251187553008398,0.054700860633474235,"[0.13349945843219757, 0.14397640526294708, 0.10104715824127197, 0.23388232290744781, 0.0727744847536087, 0.10999390482902527, 0.12967926263809204, 0.11936581879854202, 0.08274476230144501, 0.08949389308691025, 0.27779656648635864, 0.14777734875679016, 0.08125694841146469, 0.15378935635089874, 0.11060044169425964]",-0.17835292649774212,0.0495515745028963,"[-0.1495656419219516, -0.21373793641575695, -0.2244237159808811, -0.22335479806107023, -0.2144486038679566, -0.09034300445758311, -0.1378466398602352, -0.24050872326368897, -0.22377598337317792, -0.21570996125917669, -0.12148890507120662, -0.1428690989699978, -0.2042745509437451, -0.18073352411616006, -0.0922128099035447]",0.47309938052783285,0.018556180585605066,0.023989134092985236,0.019874337470187964,-0.13415053429230528,1.0332996383419126,0.1520878740145734,0.6801309320776386,47.389,
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Separation factor),GPytorchMAP,,RBF,product,0.9662760942760943,,,0.39607119399995405,0.025757925641085564,"[0.3994457725005243, 0.419256831548872, 0.3965545279395684, 0.39845775364808184, 0.3699887846039189, 0.40772390270275927, 0.4083389634444678, 0.4108225988559356, 0.410403559871494, 0.41061106274285447, 0.40290849432190146, 0.36631601955184145, 0.3676504691522959, 0.3321413529898504, 0.44044781612494466]",0.8140034873547748,0.022666485402674505,"[0.8120698776217906, 0.7920567288295894, 0.8146638707323469, 0.8144107791517698, 0.836968877603855, 0.792393846967157, 0.7832511747732801, 0.8141466680500903, 0.8112615569073173, 0.8056553583433704, 0.8128855161087006, 0.8331340904280464, 0.8419870002537291, 0.8667744458742603, 0.7783925186763179]",0.2468845363609555,0.012993476044579302,"[0.24620556242347202, 0.25802127477722997, 0.23790385375373452, 0.25157832228272947, 0.241693006279523, 0.24759407053129281, 0.24362612468654182, 0.25991012614505277, 0.2549008111702897, 0.2579557965043301, 0.25789095867341105, 0.2373196756662573, 0.2328145834615333, 0.21204602580619877, 0.2638078532527361]",0.25270412652702073,0.010505199958434205,"[0.25467962562994956, 0.24913419913419915, 0.26522366522366525, 0.24733044733044732, 0.251010101010101, 0.2528797696184305, 0.26082251082251084, 0.23535353535353537, 0.25202020202020203, 0.2414862914862915, 0.23617710583153342, 0.26500721500721497, 0.2633477633477634, 0.2715007215007214, 0.2445887445887446]",0.6951848713281727,0.029643434362723136,"[0.7087482856727536, 0.7362871724008258, 0.6877849499893072, 0.6881652960712069, 0.6605535963968633, 0.7189584446862508, 0.7183431335166823, 0.698073522692013, 0.6903561056558578, 0.6940845599578042, 0.68952074435999, 0.682507652037297, 0.6811194000994736, 0.622086340493444, 0.7511838658928219]",0.12113909848251102,0.004727090561832886,"[0.12192224622030241, 0.12142857142857144, 0.12186147186147187, 0.12272727272727275, 0.11839826839826836, 0.12062634989200864, 0.1248917748917749, 0.11645021645021647, 0.1222943722943723, 0.11471861471861473, 0.11349892008639309, 0.13160173160173158, 0.12359307359307356, 0.12748917748917749, 0.1155844155844156]",0.2844869077205658,0.012570213000511385,"[0.29983365535736084, 0.26015856862068176, 0.2851737439632416, 0.283098965883255, 0.28017115592956543, 0.263653039932251, 0.27521026134490967, 0.30283138155937195, 0.29995298385620117, 0.2851555049419403, 0.28493547439575195, 0.2816315293312073, 0.29870691895484924, 0.29370346665382385, 0.2730869650840759]",0.16186756133345898,0.05589101698722891,"[0.19041319846885657, 0.1160056487839511, 0.2097299692465449, 0.17257040289551798, 0.1798893936547676, 0.036806790375450114, 0.12823766659952526, 0.15600584319869396, 0.2521821868922874, 0.2074178543874163, 0.09549496019478304, 0.25313343117312104, 0.14067267152952828, 0.13058347944009263, 0.15886992316134863]",0.8142603264952468,0.12096495023799222,0.2527020529833165,0.12650505422063701,0.1535853129430937,0.6951894408778739,0.2848608421836098,0.7178211468334376,45.528,
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),RF,,,,,0.9821144781144782,0.996983164983165,0.291978961218072,0.0260213764949104,"[0.3055057572328153, 0.3630852907533259, 0.2745100150743279, 0.28308345098926696, 0.29948450598423004, 0.27900385151619783, 0.283106687436321, 0.29012099598657476, 0.29547586884495053, 0.28128449041888587, 0.24952964950640177, 0.331310518114386, 0.2658152010169822, 0.2841459445988543, 0.29422219079756007]",0.8416771567061042,0.019112388023173648,"[0.8128197609834453, 0.8137393199181515, 0.8557570212627512, 0.8382138916546445, 0.8135114614986557, 0.8550902862959571, 0.8544976554187832, 0.8418250232090088, 0.857435523526438, 0.8337241642918303, 0.878559716452793, 0.8230989761605172, 0.8639202330727885, 0.8432510053043256, 0.8397133115414719]",0.19067374390595862,0.012943722209060262,"[0.20237828727265111, 0.22129923536029453, 0.18640145295217764, 0.18773739276568405, 0.1814109694669372, 0.18410336819832607, 0.1870723312244337, 0.18826484863343684, 0.19124453011814374, 0.18623505980215027, 0.16563285340106343, 0.21233334843046342, 0.18220508602176022, 0.1858663189582617, 0.19792107598359537]",0.10054574925034442,0.01213746702930648,"[0.08104303428154629, 0.09806710430342815, 0.10805981035740336, 0.09055555555555553, 0.11760233918128656, 0.09318016046681254, 0.10528811086797958, 0.10645514223194746, 0.09662280701754385, 0.10438596491228068, 0.12804522246535377, 0.08848285922684171, 0.10178701677607585, 0.10555555555555554, 0.08305555555555552]",0.04073051393549498,0.08107306959944113,"[0.11052083871906206, 0.0988627996237901, -0.03444067859087422, 0.04306248898475738, -0.04130032909469153, 0.06136074941313289, -0.026512110385396772, -0.009541458681669033, 0.047298650930472565, 0.005755044669436013, -0.04850077955984625, 0.28627635482518377, 0.015740146478407796, 0.043497438173493275, 0.058878553527166665]",0.051884269389739855,0.006624476407480757,"[0.040371991247264774, 0.05043763676148796, 0.05415754923413566, 0.04671052631578948, 0.06425438596491227, 0.048468271334792125, 0.05590809628008754, 0.05240700218818382, 0.051754385964912275, 0.055701754385964905, 0.06444201312910286, 0.044310722100656466, 0.051094091903719926, 0.054824561403508776, 0.04342105263157895]",0.6200505341505645,0.02387065359130068,"[0.593816841675954, 0.6781003809591191, 0.5815054970170442, 0.5979899610077957, 0.6211596905602469, 0.6314903527656446, 0.6031239782035366, 0.6563670106608679, 0.620012710505539, 0.6215248568636469, 0.6034154602174404, 0.6285719183341895, 0.6049113339760651, 0.6258976545230417, 0.6328703649883376]",0.4768392681312777,0.03506590602194487,"[0.48266658066819423, 0.5581452906339394, 0.5075103969112508, 0.4164339242138453, 0.4570164584321618, 0.44347548718201896, 0.503542377807164, 0.4748555618885523, 0.4685315245091914, 0.5051559174743342, 0.42594831556161544, 0.4637315743949263, 0.49584541378667774, 0.45266758931555057, 0.49706260918974304]",0.8414785360802152,0.051722879252445605,0.10029931376843335,0.05211042517149756,0.47778198759940843,0.04074324444161606,0.622099314319535,0.3217806471963339,,304.076
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),XGBR,,,,,0.969939393939394,0.9704781144781145,0.2808259146033973,0.026872140356774092,"[0.28068774269970553, 0.3170825009902908, 0.27287058118407254, 0.27697460290381026, 0.2692960087016057, 0.2561695083373014, 0.2652739630733554, 0.3335129925856521, 0.26862137670150776, 0.2540899204925678, 0.2507591289905378, 0.3127264043800178, 0.27309639212068265, 0.25425748117584857, 0.3269701147140025]",0.8527971979645463,0.025600964202342147,"[0.8419959949293286, 0.857947649591112, 0.8574747777680909, 0.8451211331133333, 0.8492132220613348, 0.8778391711192509, 0.8722505655357587, 0.7909717548604921, 0.8821720211849836, 0.8643210603233216, 0.8773600500196819, 0.842388100824887, 0.8563631553871012, 0.8744926035316651, 0.8020467092178525]",0.17757891811704757,0.013532888675107485,"[0.17995427481452098, 0.18988790763088623, 0.183327067757881, 0.17488211709091966, 0.16820757440380568, 0.16554305901659402, 0.16849961296720842, 0.20151476792167008, 0.17085837127707323, 0.1684378811370421, 0.15488618740801982, 0.19825902277982724, 0.16976769859088534, 0.1702675374186691, 0.19939069154070999]",,,,,,,,,,,,,,,,0.8531786681073279,,,,,,,,,31.219
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),NGB,,,,,0.9729562289562289,0.964013468013468,0.46192627512473994,0.028362124289340106,"[0.44853442264130533, 0.5470940930723174, 0.4430754535271167, 0.43823946168130795, 0.4550108781355878, 0.4382678252853372, 0.45415072075449964, 0.4695432027984961, 0.47249409811397525, 0.4545300075262578, 0.4402532640766556, 0.5049729403183285, 0.44051911977965247, 0.45651759352635335, 0.4656910456339084]",0.6043820861577154,0.023542558204438194,"[0.5965285987352884, 0.5771095035347635, 0.6242199875654155, 0.6122648008182137, 0.5695259392850169, 0.6424339483237773, 0.6255707650342173, 0.5856850772587598, 0.635447514855656, 0.5658271258976868, 0.621972296034594, 0.5890432557473341, 0.6262652710079919, 0.5953897518398301, 0.598447456427188]",0.33846876932545744,0.01492926100876187,"[0.33333036389902954, 0.37373784326965154, 0.33147111384682737, 0.32861197349640286, 0.3302747941612775, 0.32632547344619384, 0.33156598534719145, 0.340604393198448, 0.33793137793541206, 0.34527467918913607, 0.3248494277806394, 0.372624313681984, 0.3302331125910684, 0.32585833610544346, 0.3443383519331557]",0.015016464696874704,0.007123460009413575,"[0.012275711159737425, 0.019861415025528843, 0.010481400437636767, 0.008961988304093569, 0.010862573099415209, 0.006032093362509122, 0.010029175784099205, 0.00988329686360323, 0.013654970760233906, 0.028786549707602364, 0.01646243617797227, 0.029576951130561666, 0.009445660102115243, 0.014590643274853786, 0.024342105263157925]",0.4938625114357792,0.04612915122164526,"[0.5171977358734401, 0.5574076117767414, 0.5003908317906708, 0.4535962048930611, 0.4761744743832627, 0.48398353893055845, 0.46032697020797475, 0.49788216373839883, 0.46024837015749415, 0.5213416831181817, 0.41215315627220517, 0.6137783772752866, 0.4891968842670222, 0.4611251605454295, 0.5031345083069615]",0.021521376380411274,0.009512064909232867,"[0.024748358862144416, 0.018884026258205684, 0.009606126914660822, 0.019736842105263153, 0.030087719298245608, 0.006892778993435463, 0.03774617067833698, 0.015426695842450752, 0.020482456140350873, 0.031096491228070178, 0.03258205689277898, 0.027855579868708964, 0.010043763676148775, 0.0086842105263158, 0.02894736842105264]",0.3182253590542744,0.025031586723307266,"[0.30594767127541894, 0.3400481584900735, 0.28701548098726215, 0.3161174084260793, 0.2892260316608279, 0.3015629640026279, 0.3435741826577053, 0.337595432268764, 0.3618899150690992, 0.2814405896837223, 0.35981415049945203, 0.2945256318414561, 0.31988446479536536, 0.32449774634540746, 0.3102405578108547]",0.4020079313642067,0.03548063743012246,"[0.42268626560898176, 0.4615562280812499, 0.34795513762316516, 0.44548769352929907, 0.3655998568694828, 0.38744674218056374, 0.3603679477544699, 0.4001563196663031, 0.46432746749263004, 0.4104969412301752, 0.4166483205919344, 0.41123158596667014, 0.3538128165460709, 0.39337298340936794, 0.38897266391273677]",0.6048800295799899,0.01871368082931816,0.006272935221686888,0.019532963050376637,0.400334428590718,0.4938752950052361,0.3197168377848195,0.3978141993930713,,46.297
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),GPytorchMAP,,Matern32,sum,0.9293198653198653,,,0.3859550264514141,0.02614214694975483,"[0.3920949868411654, 0.41162610540640443, 0.34408674029225345, 0.380332537393473, 0.39894764947542055, 0.4219112218190369, 0.38846621596805486, 0.37845881012230087, 0.36936606938429944, 0.3720108831196176, 0.36686744947134786, 0.45019850428365765, 0.3536615371018668, 0.37102106257229406, 0.39027562352001766]",0.722351660395322,0.03494559990723755,"[0.691678522161632, 0.7606079664529896, 0.773371685376472, 0.7079620928367941, 0.6690706783544302, 0.6686253708038807, 0.7260468834935425, 0.7308361701173967, 0.7772173925443453, 0.7091635353359705, 0.7374954591680039, 0.6733610320321967, 0.7591150921942802, 0.7327492271592086, 0.7179737978986873]",0.27049623017895136,0.012382566060206122,"[0.2810521791266021, 0.2755314279502478, 0.2536441262246943, 0.2702453977000866, 0.2715817538083007, 0.2777920001477478, 0.2712869481103804, 0.26629575005659906, 0.25506368580252703, 0.2744119163544973, 0.2586928085999322, 0.299803700246248, 0.25798196676011576, 0.2580058093294418, 0.2860539824668496]",0.21546396534735818,0.01057369601236004,"[0.20142231947483588, 0.21024799416484316, 0.21732312180889862, 0.20942982456140352, 0.22456140350877193, 0.2313274981765135, 0.20390226112326765, 0.23249452954048141, 0.22426900584795323, 0.20182748538011697, 0.2210430342815463, 0.2047775346462436, 0.22060539752005834, 0.22478070175438594, 0.20394736842105263]",0.6940680252906268,0.03029476020371466,"[0.6996083512978543, 0.6615845322878051, 0.6685887656096072, 0.6667574797967858, 0.71408554679517, 0.7403500703167762, 0.6722386533367158, 0.7397015284975501, 0.6499580748794193, 0.7111932483600645, 0.6768200204291771, 0.7476638055195526, 0.6814246156407402, 0.6733467752745785, 0.7076989113176068]",0.10428474541569094,0.004677051233810934,"[0.09835886214442012, 0.10557986870897156, 0.10448577680525166, 0.1006578947368421, 0.10877192982456138, 0.1112691466083151, 0.0974835886214442, 0.10973741794310721, 0.10679824561403509, 0.09846491228070174, 0.10842450765864334, 0.09967177242888402, 0.10733041575492339, 0.10833333333333335, 0.09890350877192983]",0.385155854622523,0.015161660908372211,"[0.36351364850997925, 0.37835565209388733, 0.38703715801239014, 0.40190255641937256, 0.373726487159729, 0.4072139859199524, 0.38859856128692627, 0.4008103609085083, 0.38998574018478394, 0.3805047273635864, 0.3771725296974182, 0.3964157998561859, 0.3881589472293854, 0.3476477563381195, 0.39629390835762024]",0.06569480414659051,0.05017033200400415,"[0.018940046038765857, 0.18328746063706144, -0.004173883240276583, 0.06724174747356866, 0.10931297085829825, 0.10257422857035955, 0.02811302492014228, 0.04623717200048018, 0.11505832847224069, -0.014431131900619237, 0.03479634703547461, 0.09535390050064735, 0.058744375674951194, 0.050043054974447776, 0.09432442018331567]",0.7239332807382162,0.10348226018396847,0.21546454470238965,0.10780812964383793,0.06544592678488116,0.6940740664502255,0.387374292353762,0.727349465185577,63.362,
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),GPytorchMAP,,Matern32,product,0.9879326599326599,,,0.2874641715029027,0.01900451587659752,"[0.3069218776086955, 0.31879799559271044, 0.2794916928513503, 0.30300197224401665, 0.2986967231675718, 0.2990667096384704, 0.2849755635965696, 0.28113444019364153, 0.2769808295380042, 0.2564246769699629, 0.2533287005664996, 0.3010522655543571, 0.2616799205020583, 0.2843128952974683, 0.3060963092221641]",0.8458435706461623,0.02065561302270828,"[0.8110804543603203, 0.8564064150464045, 0.8504742107681333, 0.81464548194811, 0.8144912734042706, 0.8335003800532063, 0.85257030146235, 0.8514722631644746, 0.8747243369282055, 0.8618161780468775, 0.8748337472910876, 0.8539358287886953, 0.8681212782624501, 0.8430667546218467, 0.8265146555460043]",0.1789069338208214,0.011921001148828169,"[0.19465931637230466, 0.1868644658093171, 0.16950055481507625, 0.19025657599171678, 0.17768953413575736, 0.17960797723634395, 0.18527299900812155, 0.1764147067018898, 0.1800322892992412, 0.15843025928634066, 0.15731643094417078, 0.19688155674060379, 0.17117283079531542, 0.16785382428838186, 0.19165068588773929]",0.26943474051040556,0.012161535434682513,"[0.24839533187454413, 0.26633843909555066, 0.2732676878191101, 0.25701754385964914, 0.2718567251461988, 0.2729759299781182, 0.25824215900802333, 0.2773522975929978, 0.2600146198830409, 0.2955409356725146, 0.2849380014587892, 0.25692924872355943, 0.2779358132749818, 0.27902046783625734, 0.2616959064327485]",0.44293371425727185,0.020347227904647505,"[0.4617521581888592, 0.4305331449134716, 0.4093842855885863, 0.44732186712190886, 0.4481820460140875, 0.4292600025555879, 0.4541140092179358, 0.4531581511170098, 0.43262709824941714, 0.4351207779741495, 0.4158754432615202, 0.4979790663407821, 0.4318897144766537, 0.44737023818916705, 0.4494377106499416]",0.12833326935135064,0.005524838641475135,"[0.11805251641137857, 0.12855579868708972, 0.12811816192560171, 0.12390350877192984, 0.12741228070175442, 0.1309628008752735, 0.12330415754923414, 0.1327133479212254, 0.12390350877192984, 0.13903508771929826, 0.1362144420131291, 0.12133479212253828, 0.1311816192560175, 0.13333333333333333, 0.12697368421052632]",0.2921599010626475,0.011498247331609684,"[0.300327330827713, 0.30511224269866943, 0.2878630757331848, 0.31101468205451965, 0.29242634773254395, 0.27512210607528687, 0.2931172549724579, 0.2941441237926483, 0.3003513216972351, 0.29350516200065613, 0.3069106936454773, 0.26862776279449463, 0.2799527049064636, 0.2912155091762543, 0.28270819783210754]",0.14249696187566135,0.0661452725469749,"[0.13806721415162887, 0.19582872877305965, 0.10366820526591096, 0.18465669116307298, 0.08931416500712963, 0.19141418494474735, 0.153663774420295, 0.19605055030678303, 0.0615257726169721, 0.195318208449994, 0.05139717238432144, 0.16319004390230374, 0.17701745121815587, -0.005957838383953602, 0.24230010391449924]",0.8468906351849831,0.12787998247919402,0.2694334939407212,0.13504494600169448,0.13863067252292022,0.4429333572934762,0.29255165429884544,0.5728342724331175,67.267,
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),GPytorchMAP,,Matern52,sum,0.9400942760942761,,,0.39841721045120304,0.02520255624317785,"[0.40769288562869976, 0.4216856762881237, 0.3731979719669392, 0.3837790562199122, 0.41444170057486157, 0.42317193157911265, 0.3980417102775935, 0.38438891140218556, 0.38404228510465843, 0.3993921458164228, 0.38482808408954683, 0.4670291539906759, 0.3635464228391199, 0.3725821887066792, 0.3984380322835138]",0.7040854975225497,0.036463517674285996,"[0.6666599735205234, 0.7487641722878853, 0.7334020257198668, 0.7026453003514115, 0.6428667204250477, 0.666642055967984, 0.7123748207979683, 0.7223349859623127, 0.7591617975172512, 0.6647748402599974, 0.711163564628032, 0.6484817454673707, 0.7454613818562632, 0.730495501162937, 0.7060535769133949]",0.28352052189924476,0.01200491574806399,"[0.2985051101481512, 0.2880462604896333, 0.27988040469533076, 0.278552271260943, 0.28118172112138423, 0.2870404740195744, 0.2792585219088542, 0.2808395296748464, 0.2698225358403269, 0.29614020283509096, 0.2755338203630537, 0.3125847736225219, 0.2677484363353315, 0.26684600056390745, 0.2908277656097213]",0.1806807896229755,0.011151054480053688,"[0.16757840991976658, 0.18150984682713348, 0.1712253829321663, 0.1667397660818713, 0.1980263157894737, 0.1947848285922684, 0.1823121808898614, 0.18610503282275712, 0.19320175438596487, 0.1560672514619883, 0.18595915390226112, 0.17516411378555796, 0.18209336250911745, 0.18801169590643274, 0.1814327485380117]",0.6575573525695136,0.029034822051862978,"[0.6702913008962992, 0.6449154835878272, 0.6511055647646586, 0.6062511823004901, 0.683238708047527, 0.6777999597750056, 0.6511172808921029, 0.6741287744493004, 0.6326120951414681, 0.675501181443338, 0.6502585266693715, 0.72830297532732, 0.6241256411439832, 0.6254686104920962, 0.6682430036119168]",0.08883744737481926,0.00530541062110695,"[0.07997811816192561, 0.09201312910284465, 0.08654266958424507, 0.08552631578947367, 0.09627192982456141, 0.09463894967177243, 0.09157549234135667, 0.09070021881838075, 0.0925438596491228, 0.07609649122807018, 0.09091903719912472, 0.08741794310722101, 0.08807439824945294, 0.09407894736842107, 0.0861842105263158]",0.38963701128959655,0.01779475929648038,"[0.35779285430908203, 0.387023389339447, 0.38877177238464355, 0.4092097580432892, 0.3897090554237366, 0.4081204831600189, 0.39639002084732056, 0.4015951156616211, 0.38833099603652954, 0.3765241801738739, 0.364480584859848, 0.4111250340938568, 0.39616453647613525, 0.35769179463386536, 0.41162559390068054]",0.04128253928451671,0.04479446425373271,"[0.029145331396903593, 0.13964106612411642, -0.0019678450361797946, 0.03316599332110265, 0.0563464433714611, 0.10506472802875133, 0.011764256216959857, 0.008163575266267063, 0.09436143178861489, -0.001115290541570553, -0.018965131925740265, 0.05392554896286753, 0.03262086538950002, -0.0037771817747612483, 0.08086429867945802]",0.7059888445393148,0.0869835012410571,0.18068087798705407,0.09029666486823618,0.04071178738775826,0.6575652428314731,0.39170369935086685,0.6675542962909667,83.864,
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),GPytorchMAP,,Matern52,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Machine Learning for Polymer Design to Enhance Pervaporation-Based Organic Recovery,target_log (Total flux),GPytorchMAP,,RBF,sum,0.8292255892255892,,,0.42038499267092,0.02750172180717695,"[0.42136466225769115, 0.4569147116732858, 0.396430215554511, 0.40131969562073927, 0.42787231755062216, 0.40352847264034186, 0.4380269605972599, 0.4143997985920366, 0.4141757506117391, 0.4327290661500264, 0.39906056106137594, 0.49436880541721884, 0.37794055888652384, 0.40006923609078826, 0.42757407735964154]",0.6710478436968886,0.03731001152306877,"[0.6439283302782346, 0.7050325069011438, 0.6991764775306601, 0.674842920462789, 0.6193447651424202, 0.6968724087050155, 0.6516856080279722, 0.6772854613666817, 0.719884834119359, 0.6064773798186207, 0.6894038436169808, 0.6061217340705534, 0.7249061176038039, 0.6892635828359853, 0.6614916849731083]",0.30466202451238517,0.01632593009119745,"[0.312349412581772, 0.3179317028339118, 0.2996182764194705, 0.29592768404144926, 0.2982277790807801, 0.28145718507468803, 0.315316845292715, 0.3065667630219152, 0.2985896210895722, 0.31882030537821154, 0.2908089897010565, 0.3449913461197706, 0.2771597432169545, 0.29747967531212927, 0.3146850385213814]",0.12538413929304174,0.017460484247892857,"[0.11024799416484318, 0.11688548504741063, 0.11776075857038655, 0.12916666666666665, 0.14678362573099413, 0.1683078045222465, 0.11262582056892778, 0.11900072939460248, 0.12719298245614033, 0.10423976608187133, 0.13811086797957695, 0.10044493070751274, 0.1457695113056163, 0.12558479532163744, 0.11864035087719298]",0.6312766106226753,0.028482632044702666,"[0.6304215539371172, 0.6338625587503229, 0.609278219173521, 0.6089350654915758, 0.6419811287748991, 0.6417711959927478, 0.6429644792020741, 0.6360939819301661, 0.6021535034630225, 0.6750777914926461, 0.6099295866815327, 0.7034800438909389, 0.5859548627507561, 0.6139551836581973, 0.6332900041506103]",0.06371034716623798,0.008980664875542818,"[0.05481400437636761, 0.06072210065645515, 0.061816192560175065, 0.07083333333333333, 0.07675438596491228, 0.08326039387308534, 0.05525164113785559, 0.060065645514223186, 0.06162280701754387, 0.054166666666666655, 0.0688183807439825, 0.05153172866520789, 0.07494529540481401, 0.06315789473684211, 0.05789473684210526]",0.3664626677831014,0.019523603251770563,"[0.34309419989585876, 0.34105536341667175, 0.3668040633201599, 0.38528338074684143, 0.3678341507911682, 0.38012006878852844, 0.37543195486068726, 0.36263781785964966, 0.3731388449668884, 0.3415275812149048, 0.3725782036781311, 0.3932234048843384, 0.3376616835594177, 0.3522005081176758, 0.40434879064559937]",0.02343752951651353,0.053201048950714674,"[-0.01145609850302347, 0.13709197647174234, -0.029585067134180566, 0.03998695188999976, 0.04341970449955249, -0.021334295913229554, 0.06558813140144427, -0.05912569655364517, 0.06353041253981219, -0.021703142626139118, -0.013842435124452735, 0.07224927558172088, -0.028668831655636093, 0.028069072609175353, 0.0873429852645624]",0.6725867200992506,0.06125711782742007,0.12531999805324376,0.0626917942416166,0.021530388260280347,0.631278403679469,0.36889044449323055,0.5746460746441258,52.593,
